(customerName),(productName),(productLine),(orderDate),(orderMonth),(orderYear),(orderQuarter),(dollar_sales)
"Muscle Machine Inc","1969 Corvair Monza","Classic Cars","2003-06-03 00:00:00","6","2003","2",6,463
"Muscle Machine Inc","1969 Ford Falcon","Classic Cars","2003-06-03 00:00:00","6","2003","2",7,122
"Muscle Machine Inc","1957 Chevy Pickup","Trucks and Buses","2003-06-03 00:00:00","6","2003","2",2,418
"Muscle Machine Inc","1998 Chrysler Plymouth Prowler","Classic Cars","2003-06-03 00:00:00","6","2003","2",6,336
"Muscle Machine Inc","1964 Mercedes Tour Bus","Trucks and Buses","2003-06-03 00:00:00","6","2003","2",5,136
"Muscle Machine Inc","1992 Ferrari 360 Spider red","Classic Cars","2003-06-03 00:00:00","6","2003","2",3,278
"Muscle Machine Inc","1970 Triumph Spitfire","Classic Cars","2003-06-03 00:00:00","6","2003","2",3,160
"Muscle Machine Inc","1970 Dodge Coronet","Classic Cars","2003-06-03 00:00:00","6","2003","2",1,017
"Muscle Machine Inc","1958 Chevy Corvette Limited Edition","Classic Cars","2003-06-03 00:00:00","6","2003","2",1,338
"Muscle Machine Inc","1992 Porsche Cayenne Turbo Silver","Classic Cars","2003-06-03 00:00:00","6","2003","2",2,153
"Muscle Machine Inc","1954 Greyhound Scenicruiser","Trucks and Buses","2003-06-03 00:00:00","6","2003","2",2,094
"Muscle Machine Inc","1950's Chicago Surface Lines Streetcar","Trains","2003-06-03 00:00:00","6","2003","2",1,766
"Muscle Machine Inc","Diamond T620 Semi-Skirted Tanker","Trucks and Buses","2003-06-03 00:00:00","6","2003","2",5,112
"Muscle Machine Inc","1962 City of Detroit Streetcar","Trains","2003-06-03 00:00:00","6","2003","2",2,560
"Euro+ Shopping Channel","1903 Ford Model A","Vintage Cars","2003-06-06 00:00:00","6","2003","2",4,928
"Euro+ Shopping Channel","Collectable Wooden Train","Trains","2003-06-06 00:00:00","6","2003","2",3,307
"Euro+ Shopping Channel","1904 Buick Runabout","Vintage Cars","2003-06-06 00:00:00","6","2003","2",3,321
"Euro+ Shopping Channel","The Mayflower","Ships","2003-06-06 00:00:00","6","2003","2",2,328
"Stylish Desk Decors, Co.","1972 Alfa Romeo GTA","Classic Cars","2003-06-12 00:00:00","6","2003","2",4,084
"Stylish Desk Decors, Co.","18th century schooner","Ships","2003-06-12 00:00:00","6","2003","2",5,088
"Stylish Desk Decors, Co.","1912 Ford Model T Delivery Wagon","Vintage Cars","2003-06-12 00:00:00","6","2003","2",3,339
"Stylish Desk Decors, Co.","1940 Ford Delivery Sedan","Vintage Cars","2003-06-12 00:00:00","6","2003","2",3,816
"Stylish Desk Decors, Co.","The Schooner Bluenose","Ships","2003-06-12 00:00:00","6","2003","2",1,819
"Stylish Desk Decors, Co.","The USS Constitution Ship","Ships","2003-06-12 00:00:00","6","2003","2",3,253
"Stylish Desk Decors, Co.","The Titanic","Ships","2003-06-12 00:00:00","6","2003","2",3,786
"Stylish Desk Decors, Co.","The Queen Mary","Ships","2003-06-12 00:00:00","6","2003","2",2,830
"Stylish Desk Decors, Co.","Pont Yacht","Ships","2003-06-12 00:00:00","6","2003","2",1,415
"Auto-Moto Classics Inc.","1999 Yamaha Speed Boat","Ships","2003-06-16 00:00:00","6","2003","2",2,753
"Auto-Moto Classics Inc.","1941 Chevrolet Special Deluxe Cabriolet","Vintage Cars","2003-06-16 00:00:00","6","2003","2",3,284
"Gift Ideas Corp.","1980s Black Hawk Helicopter","Planes","2003-06-16 00:00:00","6","2003","2",2,980
"Gift Ideas Corp.","1900s Vintage Bi-Plane","Planes","2003-06-16 00:00:00","6","2003","2",2,134
"Gift Ideas Corp.","1937 Horch 930V Limousine","Vintage Cars","2003-06-16 00:00:00","6","2003","2",1,525
"Gift Ideas Corp.","Corsair F4U ( Bird Cage)","Planes","2003-06-16 00:00:00","6","2003","2",2,730
"Gift Ideas Corp.","HMS Bounty","Ships","2003-06-16 00:00:00","6","2003","2",1,693
"Gift Ideas Corp.","America West Airlines B757-200","Planes","2003-06-16 00:00:00","6","2003","2",3,470
"Gift Ideas Corp.","American Airlines: MD-11S","Planes","2003-06-16 00:00:00","6","2003","2",1,655
"Gift Ideas Corp.","Boeing X-32A JSF","Planes","2003-06-16 00:00:00","6","2003","2",845
"Down Under Souveniers, Inc","F/A 18 Hornet 1/72","Planes","2003-06-25 00:00:00","6","2003","2",2,880
"Euro+ Shopping Channel","P-51-D Mustang","Planes","2003-06-27 00:00:00","6","2003","2",3,933
"Euro+ Shopping Channel","1928 British Royal Navy Airplane","Planes","2003-06-27 00:00:00","6","2003","2",4,486
"Euro+ Shopping Channel","1900s Vintage Tri-Plane","Planes","2003-06-27 00:00:00","6","2003","2",2,833
"Euro+ Shopping Channel","1997 BMW F650 ST","Motorcycles","2003-06-27 00:00:00","6","2003","2",1,861
"Euro+ Shopping Channel","1928 Ford Phaeton Deluxe","Vintage Cars","2003-06-27 00:00:00","6","2003","2",3,303
"Euro+ Shopping Channel","1930 Buick Marquette Phaeton","Vintage Cars","2003-06-27 00:00:00","6","2003","2",1,001
"Euro+ Shopping Channel","American Airlines: B767-300","Planes","2003-06-27 00:00:00","6","2003","2",1,842
"Euro+ Shopping Channel","ATA: B757-300","Planes","2003-06-27 00:00:00","6","2003","2",3,107
"Lyon Souveniers","1969 Harley Davidson Ultimate Chopper","Motorcycles","2003-07-01 00:00:00","7","2003","3",3,728
"Lyon Souveniers","1996 Moto Guzzi 1100i","Motorcycles","2003-07-01 00:00:00","7","2003","3",3,147
"Lyon Souveniers","2003 Harley-Davidson Eagle Drag Bike","Motorcycles","2003-07-01 00:00:00","7","2003","3",5,823
"Lyon Souveniers","2002 Suzuki XREO","Motorcycles","2003-07-01 00:00:00","7","2003","3",2,621
"Lyon Souveniers","1936 Harley Davidson El Knucklehead","Motorcycles","2003-07-01 00:00:00","7","2003","3",1,544
"Lyon Souveniers","1997 BMW R 1100 S","Motorcycles","2003-07-01 00:00:00","7","2003","3",3,313
"Lyon Souveniers","1960 BSA Gold Star DBD34","Motorcycles","2003-07-01 00:00:00","7","2003","3",3,243
"Mini Gifts Distributors Ltd.","1968 Ford Mustang","Classic Cars","2003-07-02 00:00:00","7","2003","3",7,273
"Mini Gifts Distributors Ltd.","1968 Dodge Charger","Classic Cars","2003-07-02 00:00:00","7","2003","3",5,299
"Mini Gifts Distributors Ltd.","1970 Plymouth Hemi Cuda","Classic Cars","2003-07-02 00:00:00","7","2003","3",1,743
"Mini Gifts Distributors Ltd.","1969 Dodge Charger","Classic Cars","2003-07-02 00:00:00","7","2003","3",3,006
"Mini Gifts Distributors Ltd.","1948 Porsche 356-A Roadster","Classic Cars","2003-07-02 00:00:00","7","2003","3",3,216
"Mini Gifts Distributors Ltd.","1969 Dodge Super Bee","Classic Cars","2003-07-02 00:00:00","7","2003","3",2,967
"Mini Gifts Distributors Ltd.","1976 Ford Gran Torino","Classic Cars","2003-07-02 00:00:00","7","2003","3",5,865
"Mini Gifts Distributors Ltd.","1957 Vespa GS150","Motorcycles","2003-07-02 00:00:00","7","2003","3",2,238
"Mini Gifts Distributors Ltd.","1957 Corvette Convertible","Classic Cars","2003-07-02 00:00:00","7","2003","3",4,152
"Mini Gifts Distributors Ltd.","1982 Ducati 900 Monster","Motorcycles","2003-07-02 00:00:00","7","2003","3",1,948
"Mini Gifts Distributors Ltd.","1982 Lamborghini Diablo","Classic Cars","2003-07-02 00:00:00","7","2003","3",687
"Mini Gifts Distributors Ltd.","1971 Alpine Renault 1600s","Classic Cars","2003-07-02 00:00:00","7","2003","3",1,405
"Mini Gifts Distributors Ltd.","1956 Porsche 356A Coupe","Classic Cars","2003-07-02 00:00:00","7","2003","3",6,534
"Mini Gifts Distributors Ltd.","1961 Chevrolet Impala","Classic Cars","2003-07-02 00:00:00","7","2003","3",1,766
"Mini Gifts Distributors Ltd.","1982 Ducati 996 R","Motorcycles","2003-07-02 00:00:00","7","2003","3",1,274
"Mini Gifts Distributors Ltd.","1974 Ducati 350 Mk3 Desmo","Motorcycles","2003-07-02 00:00:00","7","2003","3",2,756
"Mini Gifts Distributors Ltd.","2002 Yamaha YZR M1","Motorcycles","2003-07-02 00:00:00","7","2003","3",3,472
"Alpha Cognac","1993 Mazda RX-7","Classic Cars","2003-07-04 00:00:00","7","2003","3",2,937
"Alpha Cognac","1995 Honda Civic","Classic Cars","2003-07-04 00:00:00","7","2003","3",4,353
"Alpha Cognac","1992 Ferrari 360 Spider red","Classic Cars","2003-07-04 00:00:00","7","2003","3",6,943
"Reims Collectables","1965 Aston Martin DB5","Classic Cars","2003-07-10 00:00:00","7","2003","3",5,092
"Reims Collectables","1999 Indy 500 Monte Carlo SS","Classic Cars","2003-07-10 00:00:00","7","2003","3",4,103
"Reims Collectables","1948 Porsche Type 356 Roadster","Classic Cars","2003-07-10 00:00:00","7","2003","3",3,679
"Reims Collectables","1966 Shelby Cobra 427 S/C","Classic Cars","2003-07-10 00:00:00","7","2003","3",1,047
"Kelly's Gift Shop","1917 Grand Touring Sedan","Vintage Cars","2003-07-07 00:00:00","7","2003","3",4,937
"Kelly's Gift Shop","1911 Ford Town Car","Vintage Cars","2003-07-07 00:00:00","7","2003","3",1,132
"Kelly's Gift Shop","1932 Model A Ford J-Coupe","Vintage Cars","2003-07-07 00:00:00","7","2003","3",4,348
"Kelly's Gift Shop","1932 Alfa Romeo 8C2300 Spider Sport","Vintage Cars","2003-07-07 00:00:00","7","2003","3",3,720
"Kelly's Gift Shop","1957 Ford Thunderbird","Classic Cars","2003-07-07 00:00:00","7","2003","3",1,492
"Kelly's Gift Shop","1970 Chevy Chevelle SS 454","Classic Cars","2003-07-07 00:00:00","7","2003","3",2,679
"Kelly's Gift Shop","1939 Chevrolet Deluxe Coupe","Vintage Cars","2003-07-07 00:00:00","7","2003","3",730
"Kelly's Gift Shop","1938 Cadillac V-16 Presidential Limousine","Vintage Cars","2003-07-07 00:00:00","7","2003","3",1,271
"Kelly's Gift Shop","1949 Jaguar XK 120","Classic Cars","2003-07-07 00:00:00","7","2003","3",2,061
"Kelly's Gift Shop","1952 Citroen-15CV","Classic Cars","2003-07-07 00:00:00","7","2003","3",2,889
"Kelly's Gift Shop","1969 Chevrolet Camaro Z28","Classic Cars","2003-07-07 00:00:00","7","2003","3",3,775
"Kelly's Gift Shop","2002 Chevy Corvette","Classic Cars","2003-07-07 00:00:00","7","2003","3",2,091
"Kelly's Gift Shop","1936 Mercedes Benz 500k Roadster","Vintage Cars","2003-07-07 00:00:00","7","2003","3",952
"Souveniers And Things Co.","1937 Lincoln Berline","Vintage Cars","2003-07-16 00:00:00","7","2003","3",2,771
"Souveniers And Things Co.","1936 Mercedes-Benz 500K Special Roadster","Vintage Cars","2003-07-16 00:00:00","7","2003","3",2,589
"Souveniers And Things Co.","1928 Mercedes-Benz SSK","Vintage Cars","2003-07-16 00:00:00","7","2003","3",6,227
"Souveniers And Things Co.","1913 Ford Model T Speedster","Vintage Cars","2003-07-16 00:00:00","7","2003","3",4,194
"Souveniers And Things Co.","1934 Ford V8 Coupe","Vintage Cars","2003-07-16 00:00:00","7","2003","3",1,049
"Souveniers And Things Co.","18th Century Vintage Horse Carriage","Vintage Cars","2003-07-16 00:00:00","7","2003","3",2,032
"Souveniers And Things Co.","1917 Maxwell Touring Car","Vintage Cars","2003-07-16 00:00:00","7","2003","3",2,441
"Souveniers And Things Co.","1936 Chrysler Airflow","Vintage Cars","2003-07-16 00:00:00","7","2003","3",2,711
"Technics Stores Inc.","1952 Alpine Renault 1300","Classic Cars","2003-07-24 00:00:00","7","2003","3",6,898
"Technics Stores Inc.","1962 LanciaA Delta 16V","Classic Cars","2003-07-24 00:00:00","7","2003","3",3,419
"Technics Stores Inc.","1958 Setra Bus","Trucks and Buses","2003-07-24 00:00:00","7","2003","3",4,518
"Technics Stores Inc.","1940 Ford Pickup Truck","Trucks and Buses","2003-07-24 00:00:00","7","2003","3",3,061
"Technics Stores Inc.","1926 Ford Fire Engine","Trucks and Buses","2003-07-24 00:00:00","7","2003","3",2,348
"Technics Stores Inc.","1940s Ford truck","Trucks and Buses","2003-07-24 00:00:00","7","2003","3",4,020
"Technics Stores Inc.","1939 Cadillac Limousine","Vintage Cars","2003-07-24 00:00:00","7","2003","3",1,167
"Technics Stores Inc.","1962 Volkswagen Microbus","Trucks and Buses","2003-07-24 00:00:00","7","2003","3",5,585
"Technics Stores Inc.","1980Ã¢â‚¬â„¢s GM Manhattan Express","Trucks and Buses","2003-07-24 00:00:00","7","2003","3",2,279
"Technics Stores Inc.","1996 Peterbilt 379 Stake Bed with Outrigger","Trucks and Buses","2003-07-24 00:00:00","7","2003","3",1,737
"Technics Stores Inc.","1982 Camaro Z28","Classic Cars","2003-07-24 00:00:00","7","2003","3",3,641
"Suominen Souveniers","1957 Chevy Pickup","Trucks and Buses","2003-08-01 00:00:00","8","2003","3",2,414
"Suominen Souveniers","1998 Chrysler Plymouth Prowler","Classic Cars","2003-08-01 00:00:00","8","2003","3",6,258
"Suominen Souveniers","1964 Mercedes Tour Bus","Trucks and Buses","2003-08-01 00:00:00","8","2003","3",4,845
"Suominen Souveniers","1992 Ferrari 360 Spider red","Classic Cars","2003-08-01 00:00:00","8","2003","3",4,894
"Suominen Souveniers","1970 Dodge Coronet","Classic Cars","2003-08-01 00:00:00","8","2003","3",1,017
"Suominen Souveniers","1958 Chevy Corvette Limited Edition","Classic Cars","2003-08-01 00:00:00","8","2003","3",676
"Suominen Souveniers","1992 Porsche Cayenne Turbo Silver","Classic Cars","2003-08-01 00:00:00","8","2003","3",4,164
"Suominen Souveniers","1954 Greyhound Scenicruiser","Trucks and Buses","2003-08-01 00:00:00","8","2003","3",1,273
"Suominen Souveniers","Diamond T620 Semi-Skirted Tanker","Trucks and Buses","2003-08-01 00:00:00","8","2003","3",4,176
"Mini Gifts Distributors Ltd.","2001 Ferrari Enzo","Classic Cars","2003-08-08 00:00:00","8","2003","3",5,486
"Mini Gifts Distributors Ltd.","1969 Corvair Monza","Classic Cars","2003-08-08 00:00:00","8","2003","3",4,637
"Mini Gifts Distributors Ltd.","1969 Ford Falcon","Classic Cars","2003-08-08 00:00:00","8","2003","3",7,720
"Mini Gifts Distributors Ltd.","1903 Ford Model A","Vintage Cars","2003-08-08 00:00:00","8","2003","3",6,099
"Mini Gifts Distributors Ltd.","Collectable Wooden Train","Trains","2003-08-08 00:00:00","8","2003","3",2,108
"Mini Gifts Distributors Ltd.","1970 Triumph Spitfire","Classic Cars","2003-08-08 00:00:00","8","2003","3",2,930
"Mini Gifts Distributors Ltd.","1904 Buick Runabout","Vintage Cars","2003-08-08 00:00:00","8","2003","3",1,917
"Mini Gifts Distributors Ltd.","18th century schooner","Ships","2003-08-08 00:00:00","8","2003","3",3,772
"Mini Gifts Distributors Ltd.","1912 Ford Model T Delivery Wagon","Vintage Cars","2003-08-08 00:00:00","8","2003","3",3,643
"Mini Gifts Distributors Ltd.","1950's Chicago Surface Lines Streetcar","Trains","2003-08-08 00:00:00","8","2003","3",2,558
"Mini Gifts Distributors Ltd.","1962 City of Detroit Streetcar","Trains","2003-08-08 00:00:00","8","2003","3",2,362
"Mini Gifts Distributors Ltd.","The Schooner Bluenose","Ships","2003-08-08 00:00:00","8","2003","3",2,269
"Mini Gifts Distributors Ltd.","The Mayflower","Ships","2003-08-08 00:00:00","8","2003","3",3,314
"Mini Gifts Distributors Ltd.","The Titanic","Ships","2003-08-08 00:00:00","8","2003","3",1,935
"Mini Gifts Distributors Ltd.","The Queen Mary","Ships","2003-08-08 00:00:00","8","2003","3",3,472
"Mini Gifts Distributors Ltd.","Pont Yacht","Ships","2003-08-08 00:00:00","8","2003","3",1,831
"Mini Creations Ltd.","1972 Alfa Romeo GTA","Classic Cars","2003-08-10 00:00:00","8","2003","3",6,531
"Mini Creations Ltd.","1980s Black Hawk Helicopter","Planes","2003-08-10 00:00:00","8","2003","3",4,037
"Mini Creations Ltd.","1999 Yamaha Speed Boat","Ships","2003-08-10 00:00:00","8","2003","3",3,245
"Mini Creations Ltd.","1941 Chevrolet Special Deluxe Cabriolet","Vintage Cars","2003-08-10 00:00:00","8","2003","3",3,384
"Mini Creations Ltd.","1900s Vintage Bi-Plane","Planes","2003-08-10 00:00:00","8","2003","3",1,720
"Mini Creations Ltd.","1937 Horch 930V Limousine","Vintage Cars","2003-08-10 00:00:00","8","2003","3",1,974
"Mini Creations Ltd.","1940 Ford Delivery Sedan","Vintage Cars","2003-08-10 00:00:00","8","2003","3",1,717
"Mini Creations Ltd.","Corsair F4U ( Bird Cage)","Planes","2003-08-10 00:00:00","8","2003","3",1,567
"Mini Creations Ltd.","1930 Buick Marquette Phaeton","Vintage Cars","2003-08-10 00:00:00","8","2003","3",1,187
"Mini Creations Ltd.","American Airlines: B767-300","Planes","2003-08-10 00:00:00","8","2003","3",3,124
"Mini Creations Ltd.","HMS Bounty","Ships","2003-08-10 00:00:00","8","2003","3",2,283
"Mini Creations Ltd.","America West Airlines B757-200","Planes","2003-08-10 00:00:00","8","2003","3",2,074
"Mini Creations Ltd.","The USS Constitution Ship","Ships","2003-08-10 00:00:00","8","2003","3",2,151
"Mini Creations Ltd.","F/A 18 Hornet 1/72","Planes","2003-08-10 00:00:00","8","2003","3",1,971
"Mini Creations Ltd.","American Airlines: MD-11S","Planes","2003-08-10 00:00:00","8","2003","3",2,215
"Mini Creations Ltd.","Boeing X-32A JSF","Planes","2003-08-10 00:00:00","8","2003","3",1,837
"Royale Belge","1928 Ford Phaeton Deluxe","Vintage Cars","2003-08-13 00:00:00","8","2003","3",1,128
"Toys4GrownUps.com","1969 Harley Davidson Ultimate Chopper","Motorcycles","2003-08-25 00:00:00","8","2003","3",3,445
"Toys4GrownUps.com","1996 Moto Guzzi 1100i","Motorcycles","2003-08-25 00:00:00","8","2003","3",3,873
"Toys4GrownUps.com","2003 Harley-Davidson Eagle Drag Bike","Motorcycles","2003-08-25 00:00:00","8","2003","3",5,113
"Toys4GrownUps.com","2002 Suzuki XREO","Motorcycles","2003-08-25 00:00:00","8","2003","3",7,159
"Toys4GrownUps.com","P-51-D Mustang","Planes","2003-08-25 00:00:00","8","2003","3",2,154
"Toys4GrownUps.com","1936 Harley Davidson El Knucklehead","Motorcycles","2003-08-25 00:00:00","8","2003","3",1,581
"Toys4GrownUps.com","1997 BMW R 1100 S","Motorcycles","2003-08-25 00:00:00","8","2003","3",4,458
"Toys4GrownUps.com","1928 British Royal Navy Airplane","Planes","2003-08-25 00:00:00","8","2003","3",3,502
"Toys4GrownUps.com","1960 BSA Gold Star DBD34","Motorcycles","2003-08-25 00:00:00","8","2003","3",3,007
"Toys4GrownUps.com","1982 Ducati 900 Monster","Motorcycles","2003-08-25 00:00:00","8","2003","3",1,515
"Toys4GrownUps.com","1900s Vintage Tri-Plane","Planes","2003-08-25 00:00:00","8","2003","3",2,367
"Toys4GrownUps.com","1997 BMW F650 ST","Motorcycles","2003-08-25 00:00:00","8","2003","3",3,296
"Toys4GrownUps.com","1982 Ducati 996 R","Motorcycles","2003-08-25 00:00:00","8","2003","3",1,222
"Toys4GrownUps.com","1974 Ducati 350 Mk3 Desmo","Motorcycles","2003-08-25 00:00:00","8","2003","3",2,590
"Toys4GrownUps.com","2002 Yamaha YZR M1","Motorcycles","2003-08-25 00:00:00","8","2003","3",2,782
"Toys4GrownUps.com","ATA: B757-300","Planes","2003-08-25 00:00:00","8","2003","3",2,278
"Gift Ideas Corp.","1957 Vespa GS150","Motorcycles","2003-09-03 00:00:00","9","2003","3",2,834
"Gift Ideas Corp.","1957 Corvette Convertible","Classic Cars","2003-09-03 00:00:00","9","2003","3",3,797
"Collectables For Less Inc.","1968 Ford Mustang","Classic Cars","2003-09-05 00:00:00","9","2003","3",7,752
"Collectables For Less Inc.","1968 Dodge Charger","Classic Cars","2003-09-05 00:00:00","9","2003","3",3,422
"Collectables For Less Inc.","1970 Plymouth Hemi Cuda","Classic Cars","2003-09-05 00:00:00","9","2003","3",1,558
"Collectables For Less Inc.","1969 Dodge Charger","Classic Cars","2003-09-05 00:00:00","9","2003","3",3,230
"Collectables For Less Inc.","1948 Porsche 356-A Roadster","Classic Cars","2003-09-05 00:00:00","9","2003","3",1,842
"Collectables For Less Inc.","1969 Dodge Super Bee","Classic Cars","2003-09-05 00:00:00","9","2003","3",2,692
"Collectables For Less Inc.","1976 Ford Gran Torino","Classic Cars","2003-09-05 00:00:00","9","2003","3",4,786
"Collectables For Less Inc.","1982 Lamborghini Diablo","Classic Cars","2003-09-05 00:00:00","9","2003","3",831
"Collectables For Less Inc.","1971 Alpine Renault 1600s","Classic Cars","2003-09-05 00:00:00","9","2003","3",1,469
"Collectables For Less Inc.","1956 Porsche 356A Coupe","Classic Cars","2003-09-05 00:00:00","9","2003","3",2,842
"Collectables For Less Inc.","1961 Chevrolet Impala","Classic Cars","2003-09-05 00:00:00","9","2003","3",2,256
"Anna's Decorations, Ltd","1993 Mazda RX-7","Classic Cars","2003-09-11 00:00:00","9","2003","3",2,637
"Anna's Decorations, Ltd","1965 Aston Martin DB5","Classic Cars","2003-09-11 00:00:00","9","2003","3",5,088
